SeriesInd,S01Var01,S01Var02,S02Var02,S02Var03,S03Var05,S03Var07,S04Var01,S04Var02,S05Var02,S05Var03,S06Var05,S06Var07
42216,47.439999,4650500,27054500,15.48,77.03285986,76.67713929,36.580002,15153200,12375200,97.32,49.75,49.740002
42217,49.77,6467800,84938900,15.67,76.82286071,77.37857057,36.860001,15734000,9475300,97.279999,49.880001,49.77
42218,47.970001,5153900,39927100,16.15,77.48285671,77.50714114,36.860001,14522800,9551000,97.18,49.77,49.759998
42219,47.889999,2626800,26108300,16.34,77.34143071,76.97000129,36.790001,16827800,10113000,97.559998,49.810001,49.830002
42220,48,7418800,30524900,16.110001,77.115715,75.974289,36.049999,41049900,12496100,97.279999,50.049999,49.560001
42223,46.900002,7278000,28112900,15.86,75.431427,74.78142543,34.369999,47770200,10120700,96.75,49.580002,48.66
42224,46.900002,6590100,26836400,15.92,75.02714543,74.77714543,34.43,35486100,10243000,96.75,48.66,48.830002
42225,47.360001,4638900,36882800,15.75,74.662857,75.76000214,35,21651200,10463900,96.629997,49.07,49.099998
42226,47.290001,8497300,31254900,15.59,75.81143186,74.78285986,34.98,34024900,13443400,96.239998,49.220001,47.709999
42227,45.740002,8361500,39337200,15.6,74.14286043,74.23000329,33.48,28040700,13352500,96.279999,47.450001,48.080002
42230,45.759998,5175100,20414700,15.53,74.55714414,74.525711,34.040001,26322600,9610200,96.739998,48.369999,48.110001
42231,45.990002,6506100,28666200,15.66,74.32428743,73.99428557,34.279999,50600400,12961600,97.07,48.27,48.779999
42232,45.73,8908100,21853800,15.9,74.00714114,74.14428714,37.299999,61599100,12508100,98.970001,49.060001,49.09
42233,46.060001,6542500,17657900,15.99,74.28571314,74.99143214,36.599998,28932700,15435700,99.690002,49.02,48.93
42237,46.240002,3000900,24911800,15.9,75.04856871,75.88143157,36.650002,16685400,8002100,99.889999,49.080002,49.119999
42238,46.709999,4981400,18916800,15.93,75.47285457,75.95714571,36.849998,17915200,8212100,100.220001,49.040001,49.23
42239,47,5865900,19808700,16.08,75.58000186,74.96428686,36.189999,19051700,8686000,100.330002,49.200001,49.59
42240,49.110001,13421500,27453200,16.200001,81.17285914,81.11000057,35.82,17242300,9057800,99.860001,49.740002,49.32
42241,48.16,12403800,53874200,15.71,80.64714057,81.70571143,35.099998,19401600,10391500,99.93,49.27,49.049999
42244,46.73,13496500,33030100,15.75,81.82857514,84.87000271,35,31019200,12710800,100.309998,49.27,48.939999
42245,46.220001,7783900,27163700,15.91,84.81999971,84.61856843,35.889999,28736000,10094600,101.230003,49.27,49.470001
42246,46.169998,9909700,26525000,15.92,84.662857,84.29856871,36.439999,23341500,13966700,100.709999,49.450001,49.639999
42247,46,9211400,30722100,15.85,84.57142643,84.49714657,36.689999,19474700,11161700,101.199997,49.740002,49.639999
42248,45.970001,6002400,22173000,15.8,84.62000271,84.65428929,37.119999,22454100,11168100,100.980003,49.77,49.580002
42251,45.860001,3970900,25120400,15.71,84.30571743,85.85142514,37.049999,13129100,7614200,101.580002,49.279999,49.560001
42252,45.860001,4431200,23289100,15.53,85.97142786,84.91571814,37.169998,19156000,9669800,102.410004,49.389999,49.09
42253,45.66,4491500,32181800,15.43,85.03571314,84.61856843,35.990002,66062700,11007400,102.790001,49,49.389999
42254,46.599998,6113600,36793400,15.51,84.03571314,83.99857329,34.57,30407700,8922500,102.169998,49.349998,49.330002
42255,46.18,5549800,25172600,15.73,83.50571443,83.64857486,34.099998,20303400,8948800,101.260002,49.27,49.080002
42258,47.150002,6529000,17441400,15.78,83.92713929,84.69000243,34.599998,22520600,8830500,101.529999,49.380001,49.759998
42259,47.009998,8041500,16509300,15.75,84.57142643,84.82286071,34.689999,12477100,7528800,101.940002,49.779999,49.810001
42260,46.279999,6239800,15087900,15.75,84.63285829,84.83856957,34.650002,17039000,6999200,102.110001,49.860001,49.290001
42261,45.66,8456000,27244300,15.55,84.95714571,84.11714171,34.189999,18879800,13658700,100.330002,49.099998,49.029999
42262,45.220001,6593500,25639200,15.56,84.08999629,85.35857386,33.66,18847100,10369200,100.32,49.009998,49.080002
42265,45.830002,4692100,17368300,15.72,85.40714257,86.37000271,33.990002,14845700,5851400,100.419998,48.84,49.490002
42266,45.830002,4440100,20348900,15.74,86.35857386,86.387146,34.470001,18596700,6134100,100.449997,49.360001,48.959999
42267,45.950001,3993300,17809700,15.8,86.26142886,86.615715,34.389999,13804500,7747900,100.720001,49.18,49.669998
42268,46.259998,4279700,24843700,15.85,86.65714257,86.75285343,34.860001,17522800,5304300,101.470001,49.68,49.990002
42269,46.299999,3864500,17004400,15.9,86.75,87.73285671,35.080002,16294400,5410900,101.269997,49.91,50.16
42273,46.790001,4594900,21034700,16.049999,87.98285671,89.37571714,35.130001,13057000,8359700,100.93,50.299999,50.549999
42274,46.529999,3976400,23241400,16.15,89.431427,89.14428714,35.169998,16960500,7586700,101.050003,50.529999,50.439999
42275,46.66,2975300,42832500,16.370001,89.69285586,90.76857,35.099998,9780800,6113700,101.019997,50.610001,50.27
42276,47,4576100,23065400,16.370001,91.13999943,90.42857357,34.93,13153000,11499000,100.370003,50.32,50.779999
42279,47.240002,3379700,17975100,16.379999,90.565712,89.80714414,34.950001,9178900,7761300,99.669998,50.939999,51.09
42280,47.189999,3955200,32579900,16.450001,89.77999871,91.07714086,34.970001,6557500,9384200,99.589996,50.880001,51.09
42281,47.189999,3497700,33699600,16.459999,91.06285857,92.11714171,34.830002,9434100,7148800,99.959999,50.950001,51.040001
42282,47.490002,4038200,34824800,16.6,92.31428529,92.478569,34.990002,11192800,12296100,99.959999,51.110001,51.630001
42283,47.77,2965800,38583400,16.67,92.84285743,92.224289,36.080002,18707200,9340900,100.599998,51.66,51.98
42286,47.970001,4376700,23144300,17,92.699997,93.699997,36.32,14390000,6404800,101.190002,51.900002,52.509998
42287,47.98,2697000,21980100,16.99,94.730003,94.25,36.52,9179300,7917500,101,52.400002,52.59
42288,48.240002,3333300,21409200,16.879999,94.129997,93.860001,36.84,13321500,10270300,101,52.349998,52.240002
42289,48.240002,5782600,28544500,16.5,94.040001,92.290001,36.790001,12466100,11421000,101.57,52.119999,51.709999
42290,48.450001,4763500,20323400,16.5,92.199997,91.279999,37.060001,12926300,8240300,101.629997,51.889999,51.900002
42293,48.290001,4473200,22219600,16.379999,91.510002,92.199997,35.490002,32432300,8977600,102.169998,51.880001,51.09
42294,48.32,3845300,17785400,16.530001,92.309998,92.080002,34.939999,24402900,9355400,101.449997,51.029999,51.66
42295,48.299999,3973100,22925800,16.629999,92.269997,92.18,35.009998,17836000,9575100,102.059998,51.689999,52.040001
42296,48.209999,5185400,16728500,16.76,92.290001,91.860001,35.200001,16200000,11105600,101.68,52,52.02
42297,48.220001,8463900,29981400,16.65,91.849998,90.910004,34.810001,21605800,17674400,102.940002,52.380001,52.889999
42300,48.169998,3002500,23084400,16.68,91.32,90.830002,34.220001,26206400,8553700,103.879997,52.700001,52.98
42301,48.200001,3732800,37736500,16.83,90.75,90.279999,33.990002,14589800,9708400,102.470001,52.93,52.490002
42302,48.110001,3645000,37496700,16.92,90.209999,90.360001,33.650002,18074400,10714800,101.529999,52.290001,52.599998
42303,48.049999,3533000,22189100,17.049999,90.370003,90.900002,33.75,16010000,8424200,100.849998,52.619999,52.369999
42304,47.779999,4105900,31415200,17.15,90.82,91.980003,34.549999,25500600,15147400,100.660004,52.23,52.900002
42307,47.950001,3109800,24073800,17.200001,92.099998,92.93,35.259998,20450100,9454800,100.519997,52.740002,52.560001
42308,48.73,4714500,36171500,17.07,93.519997,93.519997,35.700001,18609600,8399600,100.790001,52.73,52.720001
42309,48.669998,2825500,17001400,17.17,93.870003,93.480003,35.91,16533600,6954400,101.040001,52.759998,52.66
42310,48.98,1689500,13581200,17.219999,93.669998,94.029999,36.150002,8604900,6922600,101.68,52.889999,53
42314,49.09,2912700,20271600,17.190001,94.139999,95.970001,36.23,15716800,7979600,102.019997,52.900002,52.5
42315,49.040001,4789800,23323400,17.049999,96.269997,95.349998,35.66,23096900,9613600,102.169998,52.299999,52.25
42316,49.41,4378200,27037000,17.139999,95.440002,95.389999,35.07,12626900,7655300,102.809998,52.299999,52.189999
42317,49.09,4907400,20164400,17.17,93.760002,95.040001,34.970001,18064800,8533700,102.040001,51.779999,51.810001
42318,49.290001,4231400,20150000,17.290001,95.360001,95.220001,35.560001,18379500,7680800,101.32,51.130001,51.490002
42321,49.529999,5171500,20446700,17.450001,95.860001,96.449997,35.950001,18680500,8253100,102.160004,51.41,51.310001
42322,49.119999,5461600,22626400,17.450001,96.800003,95.32,35.939999,36316600,8755800,101.739998,51.509998,51.349998
42323,49.200001,4894500,36063400,17.620001,96.970001,94.779999,34.450001,56260600,8870200,102.540001,51.580002,51.169998
42324,48.93,5321300,47287300,17.639999,95.029999,93.089996,33.900002,37535900,8145700,102.290001,51.080002,50.68
42325,48.970001,5178800,24838800,17.65,93.620003,94.43,33.349998,21540900,8208300,101.860001,50.970001,51.279999
42328,49.34,7681800,19197700,17.65,94.989998,93.940002,33.639999,18431000,6632400,102.059998,51,51.049999
42329,49.240002,8210500,24546100,17.67,94.68,94.720001,33.84,18153600,7426300,103.5,51.200001,51.349998
42330,49.240002,12255400,30932500,17.780001,95.419998,97.190002,34.919998,38622500,7007200,103.529999,51.43,51.330002
42331,48.610001,9868300,53838000,17.68,97.040001,97.029999,36.549999,47391000,7943000,103.949997,51.450001,51.59
42332,47.73,9472100,34499800,17.51,96.849998,97.669998,36.330002,20143800,7775500,102.959999,51.490002,51.599998
42335,47.439999,11324800,29662100,17.469999,97.82,99.019997,36.23,14607200,9197800,102.830002,51.310001,51.599998
42336,47.48,6139700,32972800,17.540001,99.330002,98.379997,36.16,11570900,8055400,103.519997,51.650002,51.540001
42337,47.380001,5408200,30169700,17.32,98.440002,98.150002,36.990002,29876700,11072100,102.57,51.73,52.099998
42338,46.939999,8564900,34170600,17.01,97.160004,95.599998,36.490002,17937400,18291800,98.93,51.860001,50.900002
42339,46.630001,7316800,33678000,16.719999,94.900002,96.129997,36.080002,14573000,14915000,98.18,50.5,50.349998
42342,46.509998,5327100,24871300,16.940001,96.370003,95.589996,36.66,13097200,12148200,98.309998,50.549999,50.990002
42343,46.459999,7867500,24843500,16.780001,95.360001,95.120003,36.419998,17636400,13069400,97.779999,50.73,50.400002
42344,46.439999,4940900,21872900,16.74,94.75,94.959999,35.939999,11770500,9911300,98.199997,49.869999,50.060001
42345,46.5,6689400,19997700,16.77,94.93,94.480003,36,11306600,10017100,97.629997,50.34,49.700001
42346,46.389999,4992300,29370400,16.75,94.260002,94.739998,35.959999,10593700,11199300,98.32,49.73,50
42349,46.82,3393300,17814900,17.110001,95.269997,95.989998,36.150002,8660100,8589600,98.540001,50.080002,49.889999
42350,46.740002,3788200,25514800,17.139999,96.040001,95.970001,35.990002,12902700,9583700,97.82,49.860001,49.779999
42351,47.200001,5457800,26177800,17.32,96.150002,97.239998,36.450001,16532300,7645800,98.480003,50.02,49.990002
42352,47.330002,2550700,19733500,17.23,97.330002,97.5,36.419998,8927300,6547300,98.599998,50.110001,50.380001
42353,47.73,5854100,20958100,17.17,97.900002,97.980003,36.57,13338900,9226900,98.139999,50.5,50.209999
42356,47.740002,3806300,17174900,17.379999,98.489998,99.160004,37.77,20153200,7135400,99.099998,50.470001,50.689999
42357,47.919998,3092200,15899400,17.32,99.410004,100.529999,37.939999,17084900,8888100,99.43,50.77,50.860001
42358,47.990002,5266400,14204600,17.25,100.440002,100.57,37.75,12670300,6751800,99.040001,50.790001,50.849998
42359,48.23,3698600,15051300,17.370001,100.57,100.580002,37.75,12254900,6826200,99.260002,51,51.290001
42360,48.349998,3196900,20294800,17.15,100.290001,101.32,38.200001,14879100,8095000,98.080002,51.34,51.18
42363,48.5,4986900,10770300,17.200001,101.790001,101.540001,38.220001,14356400,7569800,98.5,51.48,51.450001
42364,47.650002,4560400,12167200,17.190001,101.419998,100.889999,37.919998,9516800,8536500,99.019997,51.57,51.560001
42365,47.84,4945900,18221100,17.209999,101.019997,102.129997,38.720001,24843000,5848700,99.089996,51.650002,51.34
42366,48.16,3427300,16855000,17.209999,101.589996,102.25,38.57,16490600,6072700,99.010002,51.209999,51.150002
42367,48.34,3433000,15373400,17.389999,102.860001,102.5,38.669998,11634100,8873700,98.720001,51.27,51.439999
42371,48.43,3321300,18538300,17.48,103.059998,103.300003,39.299999,19803300,8957100,97.809998,51.709999,51.57
42372,48.369999,3884300,25723900,17.440001,103.099998,98.940002,39.599998,16092900,8475100,98.860001,51.75,51.549999
42373,48.560001,3480200,20733700,17.190001,98.849998,98.120003,39.34,14763300,9662900,97.970001,51.490002,51.57
42374,48.59,3648600,29801700,16.940001,98.800003,98.970001,39.799999,26200400,9476900,98.110001,51.380001,51.650002
42377,48.77,3975400,47565300,16.709999,99.300003,98.360001,41.82,75520200,10080100,97.449997,51.48,51.470001
42378,48.52,3153700,26656600,16.59,99.080002,97.989998,42.060001,52683000,9756400,96.959999,51.23,51.07
42379,48.419998,5503700,16644400,16.610001,98.010002,101,41.23,30741800,12113700,95.830002,51.080002,51.52
42380,48.220001,3165900,14658900,16.51,100.410004,101.43,41.560001,25203000,10181100,95.82,51.400002,51.59
42381,48.18,4838300,16470100,16.5,101.209999,101.660004,43.200001,69556500,10257500,95.629997,51.669998,51.700001
42384,47.950001,3238700,23691600,16.42,102.809998,101.629997,44.009998,72409900,10689400,95.400002,51.73,51.939999
42385,48.080002,5499600,23772600,16.16,99.800003,100.860001,42.959999,61490700,11574100,96.019997,51.779999,52.310001
42386,48.630001,3854700,25366300,16.52,101.269997,101.580002,42.959999,39495500,8774200,96.800003,52.389999,52.509998
42387,49.040001,3778500,19453000,16.5,101.93,101.790001,43.32,93702100,8636600,96.480003,52.630001,53.240002
42388,49.369999,12560600,35006900,16.58,102.290001,100.959999,43.189999,233872100,18178100,96.870003,53.599998,53.360001
42391,48.75,5756500,23800300,16.34,101.800003,101.059998,40.040001,109217100,8816900,96.269997,53.259998,52.900002
42392,48.959999,5646900,28285100,16.139999,100.599998,102.639999,39.27,66105300,10300700,96.029999,52.849998,52.099998
42393,48.950001,5125600,22021600,16.24,102.160004,101.75,40.099998,49014100,12200000,94.839996,52.220001,52.130001
42394,48.84,5297300,19054900,16.17,100.510002,97.870003,39.799999,35916500,12854200,94.199997,52.099998,51.41
42395,48.470001,3601700,20432100,16.18,98.529999,100.75,40.799999,62189200,11256800,93.800003,51.450001,51.869999
42398,48.470001,3160800,82938700,14.83,98.650002,100.110001,41.09,35883300,14015000,93.800003,51.669998,51.689999
42399,48.529999,6431700,115056700,14.49,100.809998,100.75,41.23,30386500,15576500,93.620003,51.799999,51.869999
42400,47.720001,7854600,55948300,14.56,100.589996,99.18,41.240002,35172900,14028600,92.720001,51.84,51.259998
42401,47.07,5616100,37781800,14.44,99.269997,99.900002,40.639999,24584400,13756500,92.059998,51.189999,51.400002
42402,47.400002,5889900,38177500,14.5,99.440002,99.620003,41.689999,38191700,11563000,92.580002,51.779999,52.099998
42405,47.25,4733500,23974300,14.5,99.949997,99.620003,41.73,23576100,10595400,93.910004,52.259998,52.029999
42406,46.52,8099700,42850700,14.08,99.43,98.75,41.290001,22538300,10787900,93.330002,51.84,51.080002
42407,47.110001,8036300,50319300,13.62,98.760002,100.800003,41.290001,26593500,15583700,92.419998,51.25,52.150002
42408,47.040001,8886100,31768500,13.8,101.540001,101.019997,41.25,33519600,17915600,91.629997,52.060001,51.119999
42409,44.299999,33229600,41079500,13.52,100.690002,100.730003,41.07,36771500,18173100,90.900002,51.009998,50.639999
42412,43.150002,15196200,37691700,13.52,101.330002,99.809998,40.07,38841900,14451100,90.760002,50.610001,50.200001
42413,43.049999,9357400,43392900,13.54,100.389999,98.75,39,38509000,23120500,90.059998,49.5,48.830002
42414,43.130001,14593100,46497000,13.26,97.970001,97.540001,38.080002,41973500,24703500,86.910004,48.130001,47.849998
42415,43.900002,11352100,41375500,13.36,95.550003,96.260002,38.5,26998500,25212600,88.18,47.18,48.130001
42416,44.619999,12992200,31548000,13.97,97.5,97.669998,38.98,24107000,18189200,90.5,48.490002,48.689999
42419,44.5,9502200,18972600,13.95,98.32,99.760002,39.400002,17802400,10821700,90.629997,48.68,49.18
42420,46.84,15036700,29926800,14.1,103.019997,102.470001,40.48,41955200,15757000,92.360001,49.630001,50.450001
42421,47.68,11651100,24285200,14.08,102.839996,102.989998,42.880001,69348900,12733600,92.980003,50.52,50.169998
42422,47.43,7005900,30418400,14.28,104.080002,104.830002,42.830002,30653400,11345100,93.870003,50.759998,50.599998
42423,47.630001,5606900,91944000,13.65,105.18,105.220001,43.650002,33805800,9734100,93.220001,50.580002,51.200001
42426,48.060001,7576300,61472200,13.68,104.849998,105.110001,44.82,36596500,11387700,92.769997,51.310001,51.310001
42427,48.5,6328700,36821800,13.86,105.400002,106.739998,46.150002,36889300,12564100,93.93,51.560001,51.779999
42428,48.560001,8163900,31263900,13.76,106.650002,107.339996,45.98,25389100,12409100,93.620003,51.84,52.169998
42429,48.32,11485300,25506000,13.68,106.959999,106.980003,45.84,16209600,9767900,93.220001,52.009998,52.459999
42430,50.209999,14551100,37277800,14.04,108.010002,108,46.52,18446800,17493700,94.309998,53.040001,53.09
42433,50.299999,6921500,31620700,13.94,108.220001,109.400002,46.720001,17181500,13410000,94.800003,53.220001,53.369999
42434,50.459999,6285500,19695700,13.86,109.360001,108.599998,47.130001,25051500,13498500,93.889999,53.380001,53.27
42435,51.18,5302600,26042800,13.87,109.099998,108.860001,48.279999,33021500,12480000,94.650002,53.43,53.529999
42436,51.349998,6300700,36431700,13.92,108.599998,108.699997,47.98,22636000,14731400,94.279999,53.549999,54.060001
42437,51.169998,4927500,30254700,14.13,108.75,109.010002,48.669998,24166700,13233500,95.720001,54.200001,53.84
42440,51.630001,4528100,36413300,13.95,109.019997,108.830002,49.630001,24730300,9087600,96.07,53.68,53.830002
